entry_date,exit_date,side,size,entry_price,exit_price,pnl,pnl_pct,holding_bars,symbol,symbol_name,display_symbol
2018-07-18,2018-07-24,long,610763.53,0.666,0.666,-244.06,-0.06,4,512100,中证1000ETF,中证1000ETF
2018-07-23,2018-07-26,long,542902.42,0.741,0.765,12784.37,3.1769,3,512880,证券ETF,证券ETF
2018-07-16,2018-07-30,long,265525.45,1.536,1.514,-6084.52,-1.4914,10,159915,创业板ETF,创业板ETF
2018-07-30,2018-07-31,long,150726.11,2.67,2.671,-90.78,-0.0226,1,518880,黄金ETF,黄金ETF
2018-07-31,2018-08-03,long,538586.56,0.749,0.713,-19625.34,-4.8635,3,512880,证券ETF,证券ETF
2018-07-26,2018-08-09,long,124235.31,3.291,3.031,-32536.8,-7.9556,10,510300,沪深300ETF,沪深300ETF
2018-08-09,2018-08-10,long,544840.29,0.709,0.722,6849.02,1.7725,1,512880,证券ETF,证券ETF
2018-08-10,2018-08-13,long,125740.85,3.109,3.086,-3125.73,-0.7993,1,510300,沪深300ETF,沪深300ETF
2018-08-13,2018-08-15,long,544611.64,0.717,0.717,-234.29,-0.06,2,512880,证券ETF,证券ETF
2018-08-15,2018-08-16,long,124835.79,3.088,2.986,-12960.73,-3.3611,1,510300,沪深300ETF,沪深300ETF
2018-08-16,2018-08-30,long,543840.07,0.698,0.724,13907.84,3.6627,10,512880,证券ETF,证券ETF
2018-08-03,2018-08-31,long,145164.17,2.661,2.642,-2989.06,-0.7736,20,518880,黄金ETF,黄金ETF
2018-08-30,2018-09-06,long,125361.11,3.106,3.007,-12640.65,-3.2454,5,510300,沪深300ETF,沪深300ETF
2018-09-06,2018-09-07,long,913636.62,0.419,0.415,-3883.14,-1.0141,1,512010,医药ETF,医药ETF
2018-08-31,2018-09-17,long,540436.52,0.716,0.697,-10497.38,-2.712,11,512880,证券ETF,证券ETF
2018-09-17,2018-09-19,long,129277.67,2.941,2.986,5587.63,1.4692,2,510300,沪深300ETF,沪深300ETF
2018-09-19,2018-09-20,long,537871.17,0.71,0.717,3534.84,0.9253,1,512880,证券ETF,证券ETF
2018-09-07,2018-10-08,long,144112.01,2.638,2.65,1500.72,0.3946,15,518880,黄金ETF,黄金ETF
2018-10-08,2018-10-09,long,550296.49,0.717,0.702,-8488.71,-2.1508,1,512880,证券ETF,证券ETF
2018-09-20,2018-10-24,long,126370.64,3.036,2.892,-18422.11,-4.8002,18,510300,沪深300ETF,沪深300ETF
2018-10-09,2018-11-09,long,142556.73,2.651,2.722,9891.74,2.6166,23,518880,黄金ETF,黄金ETF
2018-07-24,2018-11-12,long,869569.5,0.467,0.473,4972.2,1.224,73,512800,银行ETF,银行ETF
2018-10-24,2018-11-23,long,546307.31,0.693,0.789,52202.61,13.7845,22,512880,证券ETF,证券ETF
2018-11-09,2018-11-26,long,308725.71,1.256,1.247,-3010.35,-0.7761,11,159915,创业板ETF,创业板ETF
2018-11-26,2018-11-28,long,509420.39,0.764,0.761,-1761.32,-0.4524,2,512880,证券ETF,证券ETF
2018-11-23,2018-11-29,long,1032713.87,0.389,0.385,-4370.65,-1.0876,4,512010,医药ETF,医药ETF
2018-11-29,2018-11-30,long,501169.78,0.788,0.755,-16770.59,-4.2453,1,512880,证券ETF,证券ETF
2018-11-28,2018-12-03,long,311565.01,1.253,1.301,14716.4,3.7685,3,159915,创业板ETF,创业板ETF
2018-11-30,2018-12-03,long,1011595.01,0.38,0.394,13927.44,3.622,1,512010,医药ETF,医药ETF
2018-12-03,2018-12-04,long,142736.71,2.721,2.727,623.13,0.1604,1,518880,黄金ETF,黄金ETF
2018-12-04,2018-12-07,long,994724.41,0.398,0.379,-19131.63,-4.831,3,512010,医药ETF,医药ETF
2018-12-07,2018-12-11,long,300347.2,1.284,1.269,-4735.24,-1.2275,2,159915,创业板ETF,创业板ETF
2018-12-03,2018-12-12,long,483067.9,0.804,0.767,-18101.18,-4.6592,7,512880,证券ETF,证券ETF
2018-11-12,2018-12-13,long,702246.95,0.546,0.568,15214.74,3.9669,23,512100,中证1000ETF,中证1000ETF
2018-12-13,2018-12-14,long,498070.76,0.767,0.772,2260.39,0.5915,1,512880,证券ETF,证券ETF
2018-12-14,2018-12-24,long,131263.8,2.929,2.733,-25950.67,-6.7477,6,510300,沪深300ETF,沪深300ETF
2018-12-12,2018-12-24,long,812438.81,0.471,0.443,-22971.06,-6.0012,8,512800,银行ETF,银行ETF
2018-12-24,2019-01-02,long,305250.01,1.212,1.198,-4494.2,-1.2144,5,159915,创业板ETF,创业板ETF
2018-12-24,2019-01-04,long,683850.31,0.541,0.522,-13211.24,-3.5699,7,512100,中证1000ETF,中证1000ETF
2019-01-02,2019-01-08,long,820763.73,0.447,0.451,3061.94,0.8343,4,512800,银行ETF,银行ETF
2019-01-08,2019-01-11,long,686389.57,0.548,0.549,460.5,0.1224,3,512100,中证1000ETF,中证1000ETF
2019-01-11,2019-01-14,long,133963.4,2.787,2.811,2990.14,0.8006,1,510300,沪深300ETF,沪深300ETF
2019-01-14,2019-01-17,long,680940.81,0.55,0.555,3178.97,0.8486,3,512100,中证1000ETF,中证1000ETF
2018-12-11,2019-01-21,long,137821.95,2.765,2.799,4455.89,1.1689,27,518880,黄金ETF,黄金ETF
2019-01-21,2019-01-22,long,681975.55,0.556,0.556,-227.51,-0.06,1,512100,中证1000ETF,中证1000ETF
2019-01-04,2019-02-01,long,507496.26,0.722,0.784,31235.48,8.5221,20,512880,证券ETF,证券ETF
2019-01-22,2019-02-15,long,817024.98,0.465,0.487,17741.21,4.6684,13,512800,银行ETF,银行ETF
2019-02-15,2019-02-18,long,486481.61,0.835,0.829,-3161.74,-0.7781,1,512880,证券ETF,证券ETF
2019-02-01,2019-02-21,long,1148315.09,0.334,0.366,36504.94,9.5151,9,512010,医药ETF,医药ETF
2019-01-17,2019-03-05,long,129840.2,2.903,3.548,83495.65,22.1451,28,510300,沪深300ETF,沪深300ETF
2019-03-05,2019-03-06,long,1185741.5,0.397,0.4,3273.71,0.6952,1,512010,医药ETF,医药ETF
2019-02-21,2019-03-25,long,468899.34,0.873,1.04,78037.09,19.058,22,512880,证券ETF,证券ETF
2019-02-18,2019-04-03,long,304078.39,1.31,1.673,110108.34,27.6333,32,159915,创业板ETF,创业板ETF
2019-03-06,2019-04-11,long,698668.32,0.682,0.747,45113.92,9.4651,25,512100,中证1000ETF,中证1000ETF
2019-04-11,2019-04-12,long,959945.93,0.539,0.534,-5108.74,-0.9871,1,512800,银行ETF,银行ETF
2019-03-25,2019-04-17,long,1198295.0,0.409,0.431,26060.52,5.3158,16,512010,医药ETF,医药ETF
2019-04-12,2019-04-24,long,693940.34,0.732,0.733,388.95,0.0765,8,512100,中证1000ETF,中证1000ETF
2019-04-24,2019-04-25,long,1181432.86,0.425,0.426,879.81,0.1752,1,512010,医药ETF,医药ETF
2019-04-25,2019-04-30,long,473059.73,1.064,1.001,-30095.82,-5.9775,3,512880,证券ETF,证券ETF
2019-04-03,2019-05-08,long,136550.36,3.714,3.431,-38936.45,-7.6752,21,510300,沪深300ETF,沪深300ETF
2019-05-08,2019-05-31,long,1184709.59,0.4,0.392,-9759.16,-2.0588,17,512010,医药ETF,医药ETF
2019-04-17,2019-06-04,long,919897.89,0.558,0.51,-44449.83,-8.657,31,512800,银行ETF,银行ETF
2019-06-04,2019-06-05,long,521443.77,0.898,0.906,3889.34,0.8304,1,512880,证券ETF,证券ETF
2019-05-31,2019-06-06,long,724904.72,0.644,0.627,-12599.79,-2.6982,4,512100,中证1000ETF,中证1000ETF
2019-06-06,2019-06-11,long,519172.49,0.902,0.883,-10142.29,-2.1651,2,512880,证券ETF,证券ETF
2019-06-11,2019-06-14,long,137271.92,3.394,3.468,9875.53,2.119,3,510300,沪深300ETF,沪深300ETF
2019-06-14,2019-06-17,long,510768.81,0.924,0.906,-9474.25,-2.0069,1,512880,证券ETF,证券ETF
2019-06-17,2019-06-18,long,136838.09,3.438,3.452,1632.89,0.347,1,510300,沪深300ETF,沪深300ETF
2019-06-18,2019-06-19,long,514476.22,0.913,0.965,26462.91,5.6321,1,512880,证券ETF,证券ETF
2019-06-19,2019-06-20,long,132929.33,3.546,3.508,-5332.62,-1.131,1,510300,沪深300ETF,沪深300ETF
2019-06-05,2019-06-24,long,908239.11,0.513,0.543,26959.44,5.7845,12,512800,银行ETF,银行ETF
2019-04-30,2019-07-02,long,175082.89,2.77,3.052,49067.57,10.1144,41,518880,黄金ETF,黄金ETF
2019-06-24,2019-07-10,long,136295.6,3.629,3.609,-3021.86,-0.6108,12,510300,沪深300ETF,沪深300ETF
2019-07-10,2019-07-15,long,155927.24,3.084,3.118,5011.41,1.0418,3,518880,黄金ETF,黄金ETF
2019-07-15,2019-07-16,long,134018.14,3.615,3.637,2656.83,0.5482,1,510300,沪深300ETF,沪深300ETF
2019-07-02,2019-07-17,long,1184880.63,0.421,0.411,-12144.55,-2.4339,11,512010,医药ETF,医药ETF
2019-06-20,2019-07-18,long,510284.11,0.931,0.973,21140.46,4.4486,20,512880,证券ETF,证券ETF
2019-07-18,2019-07-19,long,328681.69,1.486,1.473,-4564.63,-0.9343,1,159915,创业板ETF,创业板ETF
2019-07-17,2019-07-23,long,1877498.84,0.259,0.259,-291.76,-0.06,4,512760,半导体ETF,半导体ETF
2019-07-23,2019-07-24,long,1181762.45,0.405,0.408,3257.06,0.6803,1,512010,医药ETF,医药ETF
2019-07-19,2019-07-24,long,150620.15,3.185,3.14,-7063.71,-1.472,3,518880,黄金ETF,黄金ETF
2019-07-16,2019-07-25,long,1330907.79,0.367,0.355,-16259.17,-3.3278,7,512170,医疗ETF,医疗ETF
2019-07-24,2019-07-30,long,323372.48,1.483,1.508,7794.15,1.6248,4,159915,创业板ETF,创业板ETF
2019-07-30,2019-08-01,long,157548.02,3.143,3.125,-3132.12,-0.6323,2,518880,黄金ETF,黄金ETF
2019-07-25,2019-08-05,long,904397.81,0.539,0.534,-4813.11,-0.9871,7,512800,银行ETF,银行ETF
2019-08-01,2019-08-14,long,328659.41,1.506,1.488,-6211.07,-1.2545,9,159915,创业板ETF,创业板ETF
2019-07-24,2019-08-26,long,1789408.17,0.268,0.288,35489.69,7.3982,23,512760,半导体ETF,半导体ETF
2019-08-26,2019-08-28,long,1204281.94,0.431,0.445,16543.46,3.1863,2,512010,医药ETF,医药ETF
2019-08-28,2019-08-29,long,1759300.3,0.301,0.298,-5594.05,-1.0561,1,512760,半导体ETF,半导体ETF
2019-08-29,2019-08-30,long,1198187.47,0.44,0.443,3277.16,0.6214,1,512010,医药ETF,医药ETF
2019-08-14,2019-09-02,long,1376133.34,0.361,0.386,34094.94,6.8611,13,512170,医疗ETF,医疗ETF
2019-08-05,2019-09-03,long,150580.77,3.239,3.51,40502.51,8.3018,21,518880,黄金ETF,黄金ETF
2019-09-02,2019-09-05,long,1185700.64,0.444,0.443,-1501.22,-0.2851,3,512010,医药ETF,医药ETF
2019-09-03,2019-09-09,long,1349257.76,0.396,0.395,-1669.44,-0.3124,4,512170,医疗ETF,医疗ETF
2019-09-09,2019-09-10,long,532716.7,1.017,1.011,-3520.41,-0.6496,1,512880,证券ETF,证券ETF
2019-09-10,2019-09-11,long,336182.67,1.666,1.665,-672.13,-0.12,1,159915,创业板ETF,创业板ETF
